ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address  (Unit #),Registered Address  (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
,,16/12/2025,AL CAPONE'S PTE. LTD.,AL CAPONES RISTORANTE & BAR,,TeleSales,,Offline Sources,Adhoc,,201538832D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6509 5097,alcaponesingapore.hr@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,UYA UNAGI,UNAGI SALMON,,TeleSales,,Offline Sources,Adhoc,,53495246A,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8100 6006,erinar88@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LITTLE ISLAND BREWING CO. PTE. LTD.,LITTLE ISLAND BREWERY @ -- MARKET RESEARCH 2022,,TeleSales,,Offline Sources,Adhoc,,201402278R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9762 2736,it.system.guy@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PIN XIANG HUNAN PTE. LTD.,PIN XIANG HUNAN CUISINE SMARTWEB,,TeleSales,,Offline Sources,Adhoc,,202449433M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8499 5908,weihuamb@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,WEE NAM KEE HAINANESE CHICKEN RICE RESTAURANT,WEE NAM KEE CHICKEN RICE,,TeleSales,,Offline Sources,Adhoc,,40629200X,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9655 1411,albert.tan@wnk.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BUTTER LIVEHOUSE PTE. LTD.,ALIVEHOUSE SMARTTERMINAL,,TeleSales,,Offline Sources,Adhoc,,202442369G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HOUSE OF NB PTE. LTD.,HOUSE OF DIMPAS,,TeleSales,,Offline Sources,Adhoc,,201805838R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9337 3383,desmond.tay@asianuc.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HSG PTE. LTD.,HSG 5 TO 9 OUTLETS,,TeleSales,,Offline Sources,Adhoc,,201131704D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9880 9819,tracy_chin@hsg.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,OLLELLA,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6917 7273,hello@ollella.com,,,,65 8833 9938,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,PRIMA FOOD,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9879 1233,chuachinleong@prima.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PRASAN PTE. LTD.,PRASAN HOTEL AND HOSPITALITY AND SANGEETHA,,TeleSales,,Offline Sources,Adhoc,,200611021K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8419 0000,praveen.phhs@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,SMILE MARTABAK,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9755 8257,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,EN GROUP PTE. LTD.,EN CHURA SUSHI - RENEWAL - SMARTWEB + SMART CONNECT QUOTE 945,,TeleSales,,Offline Sources,Adhoc,,200406512W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9699 9974,cindy@endiningbars.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KOPI VENTURES PTE. LTD.,KOPI VENTURES GLORIA JEANS COFFEES- SMARTCONNECT + SMARTWEB,,TeleSales,,Offline Sources,Adhoc,,201828295W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9187 4028,kevin@kopiventures.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,YOLE GLOBAL PTE. LTD.,YOLE,,TeleSales,,Offline Sources,Adhoc,,201733639R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8692 1898,joeywong501@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BTL ENTERPRISES PTE. LTD.,BTL - LILYS RESTAURANT @ -- MARKET RESEARCH 2022,,TeleSales,,Offline Sources,Adhoc,,201915960D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 0000 0000,lleekuok@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE PEAR TREE CENTRE FOR EDUCATION,THE STRATHMORE,,TeleSales,,Offline Sources,Adhoc,,53174819K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 0488 5886,david@strath.com.au,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SHISH MAHAL RESTAURANT & PUB PTE LTD,SHISH MAHAI RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,199605988G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6837 3480,enquiry@shishmahal.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NUDE FOODS PTE. LTD.,NUDE FOOD INQUIRY,,TeleSales,,Offline Sources,Adhoc,,202006162Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9847 4985,in@getnudefoods.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,J65,J65 @ JEN TANGLIN,,TeleSales,,Offline Sources,Adhoc,,51399800D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6831 4374,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SUKI-YA HOLDINGS PTE. LTD.,SUKI-YA @ BUGIS,,TeleSales,,Offline Sources,Adhoc,,199906748N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9667 0996,araccts@createries.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,POTATO HEAD SINGAPORE PTE. LTD.,POTATO HEAD FOLK,,TeleSales,,Offline Sources,Adhoc,,201320688G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6327 1939,nura.jamil@pttfamily.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HANS SCHICK GLASS SYSTEM PTE. LTD.,HANS IM GLUCK @ -- 5 OUTLETS -- MARKET RESEARCH 2022,,TeleSales,,Offline Sources,Adhoc,,201709044K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8686 9985,m.basile@hig-burgergrill.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,AWFULLY CHOCOLATE,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6338 3527,chris@awfullychocolate.com,,,,65 6345 8212,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,GOURMET PLUS - AHSHIDA RAZALI,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9776 0087,ahshida.razali@gourmetplus.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FOLK COLLECTIVE PTE. LTD.,FOLKS COLLECTIVE - THE ECLECTIC EMPORIUM,,TeleSales,,Offline Sources,Adhoc,,202202047R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6536 6739,hello@folkscollective.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BLESSED GEISHA COFFEE PTE. LTD.,GEISHA SPECIALITY COFFEE,,TeleSales,,Offline Sources,Adhoc,,202527525K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9062 5726,service@geishaspeciality.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,EDEN FAR EAST PTE. LTD.,EAST OF EDEN,,TeleSales,,Offline Sources,Adhoc,,200414085M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9423 3734,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,A2B VEG RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9880 4089,najeeba2b@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NO 5 COCKTAIL BAR,NO 5 EMERALD HILL COCKTAIL BAR,,TeleSales,,Offline Sources,Adhoc,,46292900X,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6732 0818,info@emerald-hill.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,1929 @ KEONG SAIK PTE. LTD.,1929 @ KEONG SAIK RESTAURANT & BAR,,TeleSales,,Offline Sources,Adhoc,,201831106D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9720 2848,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JAM PTE. LTD.,JAM AT SIRI HOUSE,,TeleSales,,Offline Sources,Adhoc,,201619853D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9667 0533,contact.sg@sirihouse.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LIVE NATION SINGAPORE VENUES PTE. LTD.,CURRY NATIONS,,TeleSales,,Offline Sources,Adhoc,,202039337H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9374 1967,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,FOREST DARTS BAR,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9229 8779,forestdartscafe@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,WAN (SGX TRADER) PTE LTD,WAN POT TEA @ -- TO,,TeleSales,,Offline Sources,Adhoc,,200005720G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8847 1557,andrewtham@wanpotea.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CHOWON GARDEN KOREAN RESTAURANT PTE. LTD.,CHOWON GARDEN,,TeleSales,,Offline Sources,Adhoc,,199201352R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6225 1317,khs12121277@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,VOCO ORCHARD SINGAPORE,VOCO ORCHARD AN IHG HOTEL,,TeleSales,,Offline Sources,Adhoc,,07479300D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8201 2295,anne.kasztura1@ihg.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NOEY NOM CHA THAI,CHA THAI,,TeleSales,,Offline Sources,Adhoc,,53502384K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6636 3696,info@chathaisg.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FUN FUN RICE BOWL PTE. LTD.,FUN BOWL COLD CALL,,TeleSales,,Offline Sources,Adhoc,,202415448Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9180 7302,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HABITAT COFFEE PTE. LTD.,HABITAT COFFEE @ LAVENDER -- MARKET RESEARCH 2022,,TeleSales,,Offline Sources,Adhoc,,201118802N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9797 4407,chin_esther2002@yahoo.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,OPEN FARM COMMUNITY PTE. LTD.,OPEN FARM COLD KNOCK,,TeleSales,,Offline Sources,Adhoc,,200706176K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9731 6633,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FISHOP PTE. LTD.,FISHOP @ -- TO,,TeleSales,,Offline Sources,Adhoc,,201811626E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9111 2282,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CEDELE,CEDELE - GREENWICH V,,TeleSales,,Offline Sources,Adhoc,,53032543L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6753 9946,ap.finance@bakdepot.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THAI TANTRIC RESTAURANT PTE. LTD.,THAI TANTRIC AUTHENTIC,,TeleSales,,Offline Sources,Adhoc,,200617230Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9816 1872,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,YAKIZEN PTE. LTD.,YAKIZEN JP RESTAURAN,,TeleSales,,Offline Sources,Adhoc,,202029496K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9800 0293,jonnycandra@yahoo.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,SIAM COCONUT,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9699 7325,kelvin@siamco.co,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ORANGE GUM PTE LTD,GUM GANG WON,,TeleSales,,Offline Sources,Adhoc,,200007651N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6222 2957,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JWB FOOD PTE. LTD.,JWB FOOD LTDNON CHAIN,,TeleSales,,Offline Sources,Adhoc,,201833492K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,CHOA CHU KANG 216 BBQ CHICKEN WING,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9728 4033,jasminepay@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,2023 PTE. LTD.,2023 SLSC SWEELEE CAFE @ SQUARE UP,,TeleSales,,Offline Sources,Adhoc,,201938234M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8220 2606,yeeling.lim@sweelee.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HOME @ 435 PTE. LTD.,HOME @ 435 COLD CALL,,TeleSales,,Offline Sources,Adhoc,,201731952R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9694 0740,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SAPORI ITALIANI PTE. LTD.,SAPORE ITALIAN RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,201403400E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8315 8502,ace-associates@outlook.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MEZBAN BARI RESTAURANT & CATERING PTE. LTD.,BACI BACI RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,201736400Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9751 5441,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SHISH MAHAL RESTAURANT & PUB PTE LTD,SHISH MAHAL,,TeleSales,,Offline Sources,Adhoc,,199605988G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8306 8341,shishmahalsingapore@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GRAND PRINCETON LAND PTE. LTD.,GRAND PRINCE,,TeleSales,,Offline Sources,Adhoc,,202426822C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 0000 0000,urinbolor@grandprince.mn,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SMITHS FISH & CHIPS (BP) PTE. LTD.,SMITH FISH N CHIPS,,TeleSales,,Offline Sources,Adhoc,,201110522E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6737 9313,paul@smithsfishandchips.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,SO GOOD BAKERY COLD KNOCK,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6909 5526,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LITTLE VIETNAM,LITTLE VIETNAM RESTAURANT & CAFE,,TeleSales,,Offline Sources,Adhoc,,53099288D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6547 8587,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FIRST TASTE PTE. LTD.,SEASONAL TASTES,,TeleSales,,Offline Sources,Adhoc,,202331674K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6922 6968,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,CHOTTO MATTE,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6222 8846,alikeholdings@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,COMME ME DAS PTE. LTD.,COMME ME DAS NOUS UNIVERSE REFERRAL,,TeleSales,,Offline Sources,Adhoc,,202015467Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8200 4132,zaff@commemedas.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ROBOT CHEF PTE. LTD.,ROBO CHEF FRIED RICE,,TeleSales,,Offline Sources,Adhoc,,202310546G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9488 1911,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CARRY ON PRIVATE LIMITED,CARRY ON CAFE,,TeleSales,,Offline Sources,Adhoc,,201224192D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8499 9931,roystengoh18@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,GONG CHA,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9234 0257,andy.oh@gong-cha-sg.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ASTREEM CONSULTING PTE. LTD.,ASTREEM,,TeleSales,,Offline Sources,Adhoc,,200512067Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9774 9501,abhishek@astreem.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PADIN TRANSPORTATION SERVICES,PADIN IITALIAN STREATS,,TeleSales,,Offline Sources,Adhoc,,52839174K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8509 2131,piadiniitalianstreats@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,OBRO INTERNATIONAL PTE. LTD.,OBRO,,TeleSales,,Offline Sources,Adhoc,,201601199H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8138 1309,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TIAN TIAN FISHERMAN'S PIER SEAFOOD RESTAURANT PTE. LTD.,TIAN TIAN FISHERMANS PIER,,TeleSales,,Offline Sources,Adhoc,,199500891D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6536 8660,forum_v@singnet.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,YU TANG CLAN GUOCO TOWER,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6242 9980,general@yutang-clan.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,YAN'S DINING PTE. LTD.,YANS DINING FINE SHANGHAI CUISINE,,TeleSales,,Offline Sources,Adhoc,,201829455M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8815 3521,1647186985@qq.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AJUMMA'S PRIVATE LIMITED,AJUMMAS KOREAN RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,201406241G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8133 0760,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,QSR HOLDINGS PTE. LTD.,QSR 2023WOK HEY,,TeleSales,,Offline Sources,Adhoc,,201510884C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9144 6336,jake@wokhey.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CEDELE,CEDELE MAPLETREE BUSINESS CITY,,TeleSales,,Offline Sources,Adhoc,,53032543L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9627 8228,cathy@bakdepot.com,,,,65 6922 9706,contactus@cedeledepot.com,,,,,carolwong@bakdepot.com,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,WERNERS OVEN,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6442 3897,admin@wernersoven.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PC HARBOUR,HARBOUR CITY DIMSUM HOUSE,,TeleSales,,Offline Sources,Adhoc,,53034854C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 7771 1184,,,,,65 7771 1182,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GV FOODS PRIVATE LIMITED,GV FOOD,,TeleSales,,Offline Sources,Adhoc,,202205697R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9820 7882,belden.phang@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,FRAICHE,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9631 0341,liacheong@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,POPULUS INVESTMENT PTE. LTD.,THE POPULUS COFFEE & FOOD,,TeleSales,,Offline Sources,Adhoc,,201723941G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6635 8420,hello@thepopuluscafe.com,,,,,2degreesnorthcoffee@gmail.com,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SILVER TIGER ASSOCIATES PTE. LTD.,SILVER TIGER,,TeleSales,,Offline Sources,Adhoc,,201025245R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8228 8838,sandy.monteiro@silvertiger.asia,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SG STUDENT CARE,PARK CAFE,,TeleSales,,Offline Sources,Adhoc,,53177809J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9644 6645,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,QSR ASIA PTE. LTD.,QSRPASTA MANIA,,TeleSales,,Offline Sources,Adhoc,,201326985R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9688 4840,eric.ang@pastamania.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LERIDA PTE LTD,LE RIDA,,TeleSales,,Offline Sources,Adhoc,,199906924N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9134 2395,info@lerida.com.sg,,,,65 6463 4755,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AL AHAMED BRIYANI HOUSE PTE. LTD.,AL AHAMED BIRYANI HOUSE,,TeleSales,,Offline Sources,Adhoc,,200802361K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9858 0037,al.ahamedbriyani@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ATNA.AI PTE. LTD.,ATNAF - AZARIA LULSEGED,,TeleSales,,Offline Sources,Adhoc,,202441023K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8968 0295,azarialulseged96@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
